# STATION: WBB
# STATION NAME: U of U William Browning Building
# LATITUDE: 40.76623
# LONGITUDE: -111.84755
# ELEVATION [ft]: 4806
# STATE: UT
Station_ID,Date_Time,PM_25_concentration,pressure,air_temp,ozone_concentration,relative_humidity,wind_speed,wind_direction,wind_gust,precip_accum_five_minute,volt,volt_set_2,sensor_error_code,solar_radiation,precip_accum,precip_accum_one_minute
,,ug/m3,INHG,Fahrenheit,ppb,%,Miles/hour,Degrees,Miles/hour,Inches,volts,volts,code,W/m**2,Inches,Inches
WBB,07/27/2023 12:22 MDT,,25.21,92.39,,16.11,17.64,191.1,25.64,,12.99,,,1000.0,,0.0
WBB,07/27/2023 12:23 MDT,,25.21,92.01,,16.13,17.96,184.0,24.55,,13.0,,,997.0,,0.0
WBB,07/27/2023 12:24 MDT,,25.22,91.89,,16.89,10.09,183.9,15.78,,13.0,,,988.0,,0.0
WBB,07/27/2023 12:25 MDT,,25.22,92.07,40.56,16.95,13.23,206.7,16.88,,12.99,12.99,,993.0,,0.0
WBB,07/27/2023 12:26 MDT,,25.22,92.07,,17.47,7.01,181.3,12.06,,12.96,,,1002.0,,0.0
WBB,07/27/2023 12:27 MDT,,25.21,92.57,,16.86,10.9,187.3,24.55,,12.91,,,1012.0,,0.0
WBB,07/27/2023 12:28 MDT,,25.21,92.61,,16.23,17.1,185.8,23.02,,12.91,,,1024.0,,0.0
WBB,07/27/2023 12:29 MDT,,25.21,92.44,,16.18,13.06,180.4,16.88,,13.0,,,1042.0,,0.0
WBB,07/27/2023 12:30 MDT,,25.21,92.44,41.39,16.83,10.33,194.7,14.25,,13.0,13.03,,1060.0,,0.0
WBB,07/27/2023 12:31 MDT,,25.21,92.53,,16.59,13.49,191.5,21.92,,12.9,,,1076.0,,0.0
WBB,07/27/2023 12:32 MDT,,25.21,92.25,,16.67,15.01,191.5,21.05,,13.0,,,1101.0,,0.0
WBB,07/27/2023 12:33 MDT,,25.21,92.17,,16.62,17.52,181.1,24.55,,13.0,,,1065.0,,0.0
WBB,07/27/2023 12:34 MDT,,25.21,92.03,,16.88,13.87,177.3,17.32,,12.99,,,910.0,,0.0
WBB,07/27/2023 12:35 MDT,,25.21,92.12,40.96,17.16,12.22,179.1,18.18,,12.98,13.03,,1134.0,,0.0
WBB,07/27/2023 12:36 MDT,,25.21,92.5,,17.23,12.21,179.0,20.6,,12.99,,,1160.0,,0.0
WBB,07/27/2023 12:37 MDT,,25.21,92.48,,16.77,16.72,180.2,24.12,,12.99,,,459.0,,0.0
WBB,07/27/2023 12:38 MDT,,25.21,92.14,,16.76,20.74,187.7,25.21,,12.99,,,606.7,,0.0
WBB,07/27/2023 12:39 MDT,,25.21,91.8,,16.49,19.76,188.5,27.63,,12.99,,,761.1,,0.0
WBB,07/27/2023 12:40 MDT,,25.21,91.69,42.21,17.09,11.17,181.9,19.06,,12.99,12.98,,799.7,,0.0
WBB,07/27/2023 12:41 MDT,,25.21,91.71,,17.19,12.14,175.8,16.66,,12.98,,,432.0,,0.0
WBB,07/27/2023 12:42 MDT,,25.21,91.56,,16.71,20.58,174.2,25.21,,12.96,,,749.4,,0.0
WBB,07/27/2023 12:43 MDT,,25.21,91.26,,17.08,15.03,177.0,22.57,,12.99,,,299.5,,0.0
WBB,07/27/2023 12:44 MDT,,25.21,91.04,,16.94,15.2,175.9,21.47,,12.99,,,343.6,,0.0
WBB,07/27/2023 12:45 MDT,,25.21,90.73,44.83,17.33,17.78,183.2,26.96,,12.99,12.97,,555.4,,0.0
WBB,07/27/2023 12:46 MDT,,25.21,90.64,,17.77,13.73,178.9,21.47,,12.9,,,911.0,,0.0
WBB,07/27/2023 12:47 MDT,,25.21,90.97,,17.31,14.21,170.8,22.57,,12.99,,,1029.0,,0.0
WBB,07/27/2023 12:48 MDT,,25.21,91.26,,17.06,12.74,168.2,19.95,,12.99,,,1005.0,,0.0
WBB,07/27/2023 12:49 MDT,,25.21,91.47,,16.72,14.28,160.3,26.31,,12.99,,,1004.0,,0.0
WBB,07/27/2023 12:50 MDT,,25.21,91.63,43.09,16.99,10.59,167.0,17.54,,12.99,12.96,,818.0,,0.0
WBB,07/27/2023 12:51 MDT,,25.21,92.08,,16.94,7.39,187.0,12.72,,12.88,,,969.0,,0.0
WBB,07/27/2023 12:52 MDT,,25.21,92.55,,16.79,10.02,177.9,19.06,,12.99,,,957.0,,0.0
WBB,07/27/2023 12:53 MDT,,25.21,92.84,,16.72,12.48,188.1,24.55,,12.99,,,427.5,,0.0
WBB,07/27/2023 12:54 MDT,,25.21,92.46,,16.24,14.2,196.8,18.63,,12.99,,,748.6,,0.0
WBB,07/27/2023 12:55 MDT,,25.21,92.08,42.65,16.4,19.79,189.6,31.57,,12.99,12.99,,924.0,,0.0
WBB,07/27/2023 12:56 MDT,,25.21,91.67,,16.25,22.32,180.8,28.06,,12.98,,,602.2,,0.0
WBB,07/27/2023 12:57 MDT,,25.21,91.33,,16.53,14.02,178.5,22.57,,12.9,,,716.2,,0.0
WBB,07/27/2023 12:58 MDT,,25.21,91.44,,16.74,13.61,180.3,24.55,,12.99,,,923.0,,0.0
WBB,07/27/2023 12:59 MDT,,25.21,91.56,,16.92,14.69,176.1,21.47,,12.98,,,788.2,,0.0
WBB,07/27/2023 13:00 MDT,,25.21,91.67,43.52,16.6,15.09,186.6,23.44,,12.99,12.97,,720.9,,0.0
WBB,07/27/2023 13:01 MDT,,25.21,91.67,,16.33,16.87,196.2,21.05,,12.9,,,936.0,,0.0
WBB,07/27/2023 13:02 MDT,,25.21,91.78,,16.76,8.76,180.1,14.25,,12.99,,,697.3,,0.0
WBB,07/27/2023 13:03 MDT,,25.21,92.08,,16.58,8.56,197.4,13.59,,12.9,,,780.1,,0.0
WBB,07/27/2023 13:04 MDT,,25.21,92.26,,16.72,11.06,190.4,20.16,,12.99,,,886.0,,0.0
WBB,07/27/2023 13:05 MDT,,25.21,92.48,42.81,16.61,15.42,189.6,22.8,,12.99,12.98,,910.0,,0.0
WBB,07/27/2023 13:06 MDT,,25.21,92.26,,16.41,16.22,202.9,25.43,,12.99,,,929.0,,0.0
WBB,07/27/2023 13:07 MDT,,25.21,91.83,,16.46,16.54,208.5,22.15,,12.9,,,1028.0,,0.0
WBB,07/27/2023 13:08 MDT,,25.21,91.74,,15.63,15.62,196.8,25.21,,12.99,,,1108.0,,0.0
WBB,07/27/2023 13:09 MDT,,25.21,91.9,,15.91,14.56,211.8,25.21,,12.99,,,1144.0,,0.0
WBB,07/27/2023 13:10 MDT,,25.21,91.71,42.77,16.19,14.65,200.7,19.95,,12.99,12.97,,1159.0,,0.0
WBB,07/27/2023 13:11 MDT,,25.21,92.01,,16.45,14.24,174.4,20.83,,12.99,,,1168.0,,0.0
WBB,07/27/2023 13:12 MDT,,25.21,92.37,,16.44,12.23,169.3,23.02,,12.9,,,1099.0,,0.0
WBB,07/27/2023 13:13 MDT,,25.21,92.44,,16.06,20.29,196.1,29.6,,12.99,,,638.6,,0.0
WBB,07/27/2023 13:14 MDT,,25.21,92.46,,15.72,15.81,197.1,23.44,,12.99,,,589.0,,0.0
WBB,07/27/2023 13:15 MDT,,25.21,92.16,43.68,16.06,15.04,195.2,20.38,,12.97,12.97,,932.0,,0.0
WBB,07/27/2023 13:16 MDT,,25.21,92.16,,15.85,17.76,192.6,23.44,,12.9,,,801.0,,0.0
WBB,07/27/2023 13:17 MDT,,25.21,92.07,,15.95,17.62,184.6,23.02,,12.98,,,654.4,,0.0
WBB,07/27/2023 13:18 MDT,,25.21,92.25,,15.96,10.39,187.5,15.78,,12.99,,,925.0,,0.0
WBB,07/27/2023 13:19 MDT,,25.21,92.48,,15.86,12.73,175.0,18.63,,12.99,,,1127.0,,0.0
WBB,07/27/2023 13:20 MDT,,25.21,92.71,44.12,15.75,9.71,184.6,13.15,,12.98,12.97,,1106.0,,0.0
WBB,07/27/2023 13:21 MDT,,25.21,92.93,,15.69,14.96,187.2,23.67,,12.99,,,1082.0,,0.0
WBB,07/27/2023 13:22 MDT,,25.21,92.91,,15.19,12.81,172.5,20.6,,12.99,,,1089.0,,0.0
WBB,07/27/2023 13:23 MDT,,25.21,92.86,,15.65,15.03,182.0,25.21,,12.99,,,1054.0,,0.0
WBB,07/27/2023 13:24 MDT,,25.21,92.93,,14.97,17.26,191.2,22.8,,12.99,,,1051.0,,0.0
WBB,07/27/2023 13:25 MDT,,25.21,92.91,43.33,15.07,15.05,196.0,20.16,,12.98,12.97,,1111.0,,0.0
WBB,07/27/2023 13:26 MDT,,25.21,93.0,,15.62,10.37,195.0,17.1,,12.99,,,1106.0,,0.0
WBB,07/27/2023 13:27 MDT,,25.21,92.8,,15.35,15.7,202.3,21.05,,12.89,,,1067.0,,0.0
WBB,07/27/2023 13:28 MDT,,25.21,92.84,,15.81,9.69,202.0,16.01,,12.99,,,1097.0,,0.0
WBB,07/27/2023 13:29 MDT,,25.21,93.09,,16.3,8.08,158.7,15.34,,12.97,,,1086.0,,0.0
WBB,07/27/2023 13:30 MDT,,25.21,93.58,44.1,15.96,9.71,161.1,16.44,,12.98,13.02,,1106.0,,0.0
WBB,07/27/2023 13:31 MDT,,25.21,93.7,,15.64,14.98,173.8,22.15,,12.99,,,1105.0,,0.0
WBB,07/27/2023 13:32 MDT,,25.2,93.56,,15.04,19.76,184.0,27.4,,12.98,,,1035.0,,0.0
WBB,07/27/2023 13:33 MDT,,25.21,93.43,,15.23,15.22,183.6,21.7,,12.98,,,916.0,,0.0
WBB,07/27/2023 13:34 MDT,,25.21,93.47,,14.87,15.57,199.1,21.26,,12.89,,,1093.0,,0.0
WBB,07/27/2023 13:35 MDT,,25.21,93.31,44.37,14.61,14.52,196.4,17.96,,12.98,12.97,,1097.0,,0.0
WBB,07/27/2023 13:36 MDT,,25.2,93.31,,15.13,12.37,198.0,17.1,,12.98,,,1094.0,,0.0
WBB,07/27/2023 13:37 MDT,,25.2,93.58,,15.03,8.3,185.6,12.06,,12.98,,,1088.0,,0.0
WBB,07/27/2023 13:38 MDT,,25.2,93.85,,15.39,6.46,173.9,13.59,,12.97,,,1083.0,,0.0
WBB,07/27/2023 13:39 MDT,,25.2,94.15,,15.57,12.88,186.1,19.29,,12.98,,,1073.0,,0.0
WBB,07/27/2023 13:40 MDT,,25.2,94.23,44.3,16.01,12.48,172.4,19.95,,12.98,13.01,,1069.0,,0.0
WBB,07/27/2023 13:41 MDT,,25.2,94.08,,15.59,14.03,169.6,23.67,,12.98,,,1064.0,,0.0
WBB,07/27/2023 13:42 MDT,,25.2,94.26,,16.12,12.69,181.5,21.05,,12.98,,,1065.0,,0.0
WBB,07/27/2023 13:43 MDT,,25.2,94.33,,15.27,13.14,188.9,19.51,,12.98,,,1066.0,,0.0
WBB,07/27/2023 13:44 MDT,,25.2,94.14,,15.32,14.28,196.8,25.21,,12.98,,,1070.0,,0.0
WBB,07/27/2023 13:45 MDT,,25.2,93.76,44.34,15.12,16.22,181.3,22.15,,12.98,12.97,,1072.0,,0.0
WBB,07/27/2023 13:46 MDT,,25.2,93.67,,15.49,9.14,174.4,19.95,,12.97,,,1075.0,,0.0
WBB,07/27/2023 13:47 MDT,,25.2,93.79,,15.36,15.57,186.6,20.38,,12.98,,,1082.0,,0.0
WBB,07/27/2023 13:48 MDT,,25.2,93.9,,15.28,17.1,191.5,24.34,,12.97,,,1077.0,,0.0
WBB,07/27/2023 13:49 MDT,,25.2,93.78,,15.69,14.07,185.2,19.06,,12.98,,,1077.0,,0.0
WBB,07/27/2023 13:50 MDT,,25.2,93.74,45.67,15.58,15.52,180.8,22.15,,12.98,12.96,,1068.0,,0.0
WBB,07/27/2023 13:51 MDT,,25.2,93.76,,15.56,16.93,177.4,25.86,,12.97,,,1074.0,,0.0
WBB,07/27/2023 13:52 MDT,,25.2,93.6,,15.23,19.74,191.8,28.06,,12.98,,,1091.0,,0.0
WBB,07/27/2023 13:53 MDT,,25.2,93.29,,15.45,15.01,202.5,21.26,,12.98,,,1087.0,,0.0
WBB,07/27/2023 13:54 MDT,,25.2,92.97,,15.48,18.27,206.7,23.25,,12.98,,,716.4,,0.0
WBB,07/27/2023 13:55 MDT,,25.2,92.28,47.23,16.01,14.94,182.2,24.55,,12.98,12.99,,221.4,,0.0
WBB,07/27/2023 13:56 MDT,,25.2,92.17,,16.39,13.52,172.7,22.8,,12.97,,,1090.0,,0.0
WBB,07/27/2023 13:57 MDT,,25.2,92.25,,16.02,15.33,160.1,24.55,,12.94,,,1122.0,,0.0
WBB,07/27/2023 13:58 MDT,,25.19,92.43,,16.01,19.51,160.1,26.54,,12.98,,,1134.0,,0.0
WBB,07/27/2023 13:59 MDT,,25.19,92.3,,15.84,16.51,160.9,22.15,,12.98,,,1136.0,,0.0
WBB,07/27/2023 14:00 MDT,,25.19,92.5,46.85,15.95,11.58,170.6,19.29,,12.98,12.95,,1135.0,,0.0
WBB,07/27/2023 14:01 MDT,,25.2,93.07,,15.7,12.57,176.7,16.88,,12.89,,,1075.0,,0.0
WBB,07/27/2023 14:02 MDT,,25.19,93.58,,15.81,7.2,167.6,13.81,,12.98,,,1155.0,,0.0
WBB,07/27/2023 14:03 MDT,,25.19,94.35,,15.38,9.74,174.9,16.66,,12.97,,,1167.0,,0.0
WBB,07/27/2023 14:04 MDT,,25.19,94.37,,14.7,17.92,165.8,22.35,,12.97,,,1161.0,,0.0
WBB,07/27/2023 14:05 MDT,,25.19,93.96,45.63,15.0,17.54,155.5,25.21,,12.98,12.95,,1150.0,,0.0
WBB,07/27/2023 14:06 MDT,,25.19,93.69,,15.72,11.61,145.6,22.35,,12.97,,,1142.0,,0.0
WBB,07/27/2023 14:07 MDT,,25.19,93.76,,14.93,16.4,164.0,21.26,,12.97,,,1128.0,,0.0
WBB,07/27/2023 14:08 MDT,,25.19,93.42,,14.9,19.26,176.1,25.21,,12.98,,,1127.0,,0.0
WBB,07/27/2023 14:09 MDT,,25.19,93.33,,15.2,12.88,163.7,22.15,,12.97,,,1128.0,,0.0
WBB,07/27/2023 14:10 MDT,,25.19,93.34,46.27,15.26,17.88,165.7,28.93,,12.98,12.95,,1130.0,,0.0
WBB,07/27/2023 14:11 MDT,,25.19,93.6,,15.5,15.97,186.3,21.7,,12.98,,,1138.0,,0.0
WBB,07/27/2023 14:12 MDT,,25.19,93.85,,15.21,18.86,173.6,28.27,,12.88,,,1051.0,,0.0
WBB,07/27/2023 14:13 MDT,,25.19,93.79,,14.8,21.12,182.9,27.63,,12.98,,,231.4,,0.0
WBB,07/27/2023 14:14 MDT,,25.19,93.22,,14.73,16.5,197.1,22.35,,12.96,,,210.3,,0.0
WBB,07/27/2023 14:15 MDT,,25.19,92.61,49.99,15.47,14.41,183.8,19.74,,12.98,12.95,,313.2,,0.0
WBB,07/27/2023 14:16 MDT,,25.19,92.34,,15.46,10.53,191.6,19.29,,12.98,,,889.0,,0.0
WBB,07/27/2023 14:17 MDT,,25.19,92.86,,15.21,10.29,192.7,15.56,,12.97,,,1210.0,,0.0
WBB,07/27/2023 14:18 MDT,,25.19,93.29,,14.7,18.15,195.6,24.55,,12.98,,,1208.0,,0.0
WBB,07/27/2023 14:19 MDT,,25.19,93.43,,14.78,16.85,184.5,21.92,,12.98,,,1216.0,,0.0
WBB,07/27/2023 14:20 MDT,,25.19,93.94,48.32,14.74,12.33,171.1,17.76,,12.97,12.95,,1019.0,,0.0
WBB,07/27/2023 14:21 MDT,,25.19,94.35,,14.87,10.44,162.8,21.92,,12.96,,,836.0,,0.0
WBB,07/27/2023 14:22 MDT,,25.18,93.87,,14.39,17.72,155.1,24.77,,12.97,,,248.4,,0.0
WBB,07/27/2023 14:23 MDT,,25.19,93.22,,14.97,10.93,167.9,18.63,,12.98,,,467.7,,0.0
WBB,07/27/2023 14:24 MDT,,25.19,93.22,,15.43,11.15,183.1,17.96,,12.97,,,911.0,,0.0
WBB,07/27/2023 14:25 MDT,,25.19,93.51,48.84,14.4,15.52,194.3,22.35,,12.96,13.01,,989.0,,0.0
WBB,07/27/2023 14:26 MDT,,25.19,93.65,,13.91,18.27,190.0,21.47,,12.98,,,1097.0,,0.0
WBB,07/27/2023 14:27 MDT,,25.19,93.76,,14.05,13.39,191.7,20.6,,12.98,,,1226.0,,0.0
WBB,07/27/2023 14:28 MDT,,25.19,93.99,,14.16,16.27,184.2,23.67,,12.98,,,1205.0,,0.0
WBB,07/27/2023 14:29 MDT,,25.19,94.1,,14.24,14.34,191.6,19.51,,12.98,,,1183.0,,0.0
WBB,07/27/2023 14:30 MDT,,25.19,94.3,47.62,14.1,11.31,171.8,18.41,,12.97,13.01,,1165.0,,0.0
WBB,07/27/2023 14:31 MDT,,25.19,94.51,,14.18,7.66,170.1,14.03,,12.98,,,1178.0,,0.0
WBB,07/27/2023 14:32 MDT,,25.19,95.16,,14.23,6.7,176.3,11.62,,12.98,,,1089.0,,0.0
WBB,07/27/2023 14:33 MDT,,25.18,95.58,,13.8,16.07,190.9,22.35,,12.97,,,305.8,,0.0
WBB,07/27/2023 14:34 MDT,,25.18,94.73,,13.79,16.49,196.6,21.05,,12.97,,,240.5,,0.0
WBB,07/27/2023 14:35 MDT,,25.19,93.94,48.39,14.24,11.95,189.8,17.54,,12.96,12.95,,272.5,,0.0
WBB,07/27/2023 14:36 MDT,,25.19,93.54,,14.33,14.57,190.2,21.47,,12.98,,,300.1,,0.0
WBB,07/27/2023 14:37 MDT,,25.19,93.29,,14.59,9.79,182.4,14.03,,12.97,,,500.9,,0.0
WBB,07/27/2023 14:38 MDT,,25.18,93.18,,14.78,11.47,161.6,18.86,,12.96,,,372.3,,0.0
WBB,07/27/2023 14:39 MDT,,25.18,92.82,,14.73,16.02,159.0,21.05,,12.97,,,390.8,,0.0
WBB,07/27/2023 14:40 MDT,,25.18,92.39,51.06,15.37,13.34,150.2,21.05,,12.97,12.95,,705.9,,0.0
WBB,07/27/2023 14:41 MDT,,25.18,92.21,,15.51,11.14,183.3,19.51,,12.97,,,370.5,,0.0
WBB,07/27/2023 14:42 MDT,,25.18,92.19,,15.61,9.5,182.3,14.25,,12.98,,,357.4,,0.0
WBB,07/27/2023 14:43 MDT,,25.18,92.34,,15.87,8.71,180.8,11.39,,12.97,,,350.6,,0.0
WBB,07/27/2023 14:44 MDT,,25.18,92.52,,15.29,11.23,184.7,15.56,,12.97,,,361.0,,0.0
WBB,07/27/2023 14:45 MDT,,25.18,92.62,51.71,15.44,11.69,180.8,18.63,,12.98,12.98,,388.1,,0.0
WBB,07/27/2023 14:46 MDT,,25.18,92.77,,15.01,15.94,181.8,22.35,,12.97,,,406.3,,0.0
WBB,07/27/2023 14:47 MDT,,25.18,92.8,,14.37,15.66,185.4,21.26,,12.98,,,521.0,,0.0
WBB,07/27/2023 14:48 MDT,,25.18,92.89,,14.52,13.21,196.2,17.32,,12.97,,,579.6,,0.0
WBB,07/27/2023 14:49 MDT,,25.18,93.07,,14.56,6.16,172.3,12.72,,12.98,,,619.2,,0.0
WBB,07/27/2023 14:50 MDT,,25.18,93.43,51.27,14.42,12.05,189.5,16.23,,12.98,12.96,,591.8,,0.0
WBB,07/27/2023 14:51 MDT,,25.18,93.6,,14.24,11.46,173.2,17.76,,12.89,,,601.1,,0.0
WBB,07/27/2023 14:52 MDT,,25.18,93.61,,13.85,14.42,173.7,21.92,,12.98,,,594.5,,0.0
WBB,07/27/2023 14:53 MDT,,25.18,93.54,,13.56,11.02,169.9,18.18,,12.97,,,521.4,,0.0
WBB,07/27/2023 14:54 MDT,,25.18,93.51,,13.9,8.94,191.4,16.01,,12.97,,,462.2,,0.0
WBB,07/27/2023 14:55 MDT,,25.18,93.58,49.61,13.98,10.31,199.1,20.83,,12.98,12.95,,462.2,,0.0
WBB,07/27/2023 14:56 MDT,,25.18,93.54,,13.54,14.51,220.0,23.44,,12.97,,,491.7,,0.0
WBB,07/27/2023 14:57 MDT,,25.18,93.4,,13.12,9.29,230.3,15.34,,12.98,,,786.3,,0.0
WBB,07/27/2023 14:58 MDT,,25.18,93.67,,13.06,6.49,218.6,12.28,,12.98,,,1011.0,,0.0
WBB,07/27/2023 14:59 MDT,,25.18,93.94,,12.55,10.81,232.1,16.01,,12.98,,,1067.0,,0.0
WBB,07/27/2023 15:00 MDT,,25.18,94.17,45.56,12.84,6.28,207.7,14.25,,12.98,12.95,,1206.0,,0.0
WBB,07/27/2023 15:01 MDT,,25.18,94.95,,13.0,7.71,185.3,13.81,,12.97,,,1209.0,,0.0
WBB,07/27/2023 15:02 MDT,,25.18,95.72,,12.69,8.12,186.0,15.34,,12.98,,,1197.0,,0.0
WBB,07/27/2023 15:03 MDT,,25.18,96.48,,12.53,8.01,194.7,16.88,,12.98,,,1177.0,,0.0
WBB,07/27/2023 15:04 MDT,,25.18,96.87,,12.67,16.26,184.5,28.27,,12.97,,,1160.0,,0.0
WBB,07/27/2023 15:05 MDT,,25.17,96.37,45.1,12.99,18.41,187.3,30.92,,12.98,12.96,,1154.0,,0.0
WBB,07/27/2023 15:06 MDT,,25.17,95.77,,13.13,16.48,185.8,22.8,,12.98,,,1126.0,,0.0
WBB,07/27/2023 15:07 MDT,,25.17,95.52,,13.4,15.07,180.5,20.16,,12.97,,,1156.0,,0.0
WBB,07/27/2023 15:08 MDT,,25.17,95.5,,13.4,16.2,178.2,24.12,,12.98,,,1164.0,,0.0
WBB,07/27/2023 15:09 MDT,,25.17,95.34,,12.78,17.46,186.3,23.67,,12.97,,,1029.0,,0.0
WBB,07/27/2023 15:10 MDT,,25.17,95.29,49.06,12.97,17.87,185.2,23.25,,12.98,12.94,,1131.0,,0.0
WBB,07/27/2023 15:11 MDT,,25.17,95.31,,13.21,13.29,180.0,20.83,,12.88,,,1071.0,,0.0
WBB,07/27/2023 15:12 MDT,,25.17,95.41,,13.11,22.77,185.3,25.86,,12.88,,,1159.0,,0.0
WBB,07/27/2023 15:13 MDT,,25.17,95.29,,13.18,20.62,188.8,26.54,,12.97,,,1184.0,,0.0
WBB,07/27/2023 15:14 MDT,,25.17,95.25,,13.25,13.46,195.8,22.8,,12.96,,,901.0,,0.0
WBB,07/27/2023 15:15 MDT,,25.18,95.11,49.74,13.43,16.65,215.5,22.57,,12.97,12.95,,860.0,,0.0
WBB,07/27/2023 15:16 MDT,,25.18,94.84,,13.75,17.35,252.7,25.64,,12.97,,,765.2,,0.0
WBB,07/27/2023 15:17 MDT,,25.18,94.19,,13.62,16.7,256.2,23.25,,12.97,,,859.0,,0.0
WBB,07/27/2023 15:18 MDT,,25.18,93.69,,13.69,13.59,254.0,20.6,,12.97,,,598.0,,0.0
WBB,07/27/2023 15:19 MDT,,25.18,93.4,,13.68,13.36,274.7,21.05,,12.88,,,449.9,,0.0
WBB,07/27/2023 15:20 MDT,,25.18,93.36,47.25,13.76,7.57,283.8,11.62,,12.96,12.99,,274.2,,0.0
WBB,07/27/2023 15:21 MDT,,25.18,93.31,,13.69,10.74,261.0,15.56,,12.87,,,265.8,,0.0
WBB,07/27/2023 15:22 MDT,,25.17,93.02,,13.7,11.32,260.1,14.47,,12.97,,,777.5,,0.0
WBB,07/27/2023 15:23 MDT,,25.17,93.13,,13.85,5.89,277.7,10.74,,12.97,,,1020.0,,0.0
WBB,07/27/2023 15:24 MDT,,25.17,93.76,,13.63,6.4,275.4,12.93,,12.97,,,1140.0,,0.0
WBB,07/27/2023 15:25 MDT,,25.17,94.15,45.5,13.39,11.43,269.0,16.66,,12.96,12.99,,767.9,,0.0
WBB,07/27/2023 15:26 MDT,,25.17,94.08,,13.27,7.99,266.0,13.37,,12.88,,,738.8,,0.0
WBB,07/27/2023 15:27 MDT,,25.17,94.15,,13.57,10.75,242.5,16.23,,12.91,,,1136.0,,0.0
WBB,07/27/2023 15:28 MDT,,25.17,93.9,,13.48,10.18,255.5,14.03,,12.97,,,590.3,,0.0
WBB,07/27/2023 15:29 MDT,,25.17,93.65,,13.79,5.29,270.3,12.5,,12.97,,,203.9,,0.0
WBB,07/27/2023 15:30 MDT,,25.17,93.78,45.77,13.83,2.53,312.0,9.86,,12.97,12.94,,198.7,,0.0
WBB,07/27/2023 15:31 MDT,,25.17,93.79,,13.73,5.4,283.1,11.84,,12.91,,,201.5,,0.0
WBB,07/27/2023 15:32 MDT,,25.17,93.34,,13.53,8.07,287.0,12.93,,12.97,,,225.2,,0.0
WBB,07/27/2023 15:33 MDT,,25.17,93.04,,13.7,8.22,322.2,15.12,,12.96,,,823.0,,0.0
WBB,07/27/2023 15:34 MDT,,25.17,92.95,,13.78,7.27,311.2,10.08,,12.97,,,357.7,,0.0
WBB,07/27/2023 15:35 MDT,,25.17,92.73,45.84,13.87,10.99,297.5,16.23,,12.97,12.93,,261.9,,0.0
WBB,07/27/2023 15:36 MDT,,25.17,92.37,,14.05,10.22,301.1,15.78,,12.88,,,259.2,,0.0
WBB,07/27/2023 15:37 MDT,,25.17,92.28,,14.29,9.14,275.0,13.59,,12.97,,,256.9,,0.0
WBB,07/27/2023 15:38 MDT,,25.17,92.23,,14.19,10.79,310.7,18.41,,12.97,,,259.3,,0.0
WBB,07/27/2023 15:39 MDT,,25.17,91.98,,14.43,6.41,302.7,17.54,,12.97,,,243.0,,0.0
WBB,07/27/2023 15:40 MDT,,25.17,91.92,46.23,14.5,5.7,284.4,14.47,,12.97,12.93,,396.0,,0.0
WBB,07/27/2023 15:41 MDT,,25.17,92.1,,14.19,11.18,306.2,16.88,,12.97,,,908.0,,0.0
WBB,07/27/2023 15:42 MDT,,25.17,92.39,,14.2,10.16,302.0,17.76,,12.97,,,1053.0,,0.0
WBB,07/27/2023 15:43 MDT,,25.16,92.44,,14.12,17.37,312.9,22.15,,12.96,,,367.6,,0.0
WBB,07/27/2023 15:44 MDT,,25.16,92.1,,14.38,12.43,309.7,18.63,,12.97,,,232.4,,0.0
WBB,07/27/2023 15:45 MDT,,25.16,91.9,46.85,14.58,11.56,306.9,16.01,,12.97,12.95,,249.9,,0.0
WBB,07/27/2023 15:46 MDT,,25.17,91.81,,14.7,6.55,303.5,12.06,,12.97,,,266.5,,0.0
WBB,07/27/2023 15:47 MDT,,25.16,91.96,,14.93,6.7,305.3,10.08,,12.97,,,298.8,,0.0
WBB,07/27/2023 15:48 MDT,,25.16,92.03,,15.11,5.49,310.7,12.93,,12.97,,,365.4,,0.0
WBB,07/27/2023 15:49 MDT,,25.16,92.19,,14.69,10.42,311.7,13.37,,12.97,,,886.0,,0.0
WBB,07/27/2023 15:50 MDT,,25.16,92.3,46.49,14.83,12.12,325.1,14.9,,12.98,12.94,,619.0,,0.0
WBB,07/27/2023 15:51 MDT,,25.16,92.21,,15.39,10.96,330.0,14.68,,12.97,,,304.2,,0.0
WBB,07/27/2023 15:52 MDT,,25.16,92.12,,14.82,11.33,325.1,14.25,,12.98,,,332.5,,0.0
WBB,07/27/2023 15:53 MDT,,25.16,92.12,,14.71,10.46,335.3,12.72,,12.97,,,907.0,,0.0
WBB,07/27/2023 15:54 MDT,,25.16,92.32,,14.78,8.47,331.0,11.84,,12.98,,,410.8,,0.0
WBB,07/27/2023 15:55 MDT,,25.16,92.52,46.18,14.43,11.13,337.4,14.03,,12.98,12.99,,953.0,,0.0
WBB,07/27/2023 15:56 MDT,,25.16,93.04,,14.56,6.55,333.2,8.99,,12.88,,,1138.0,,0.0
WBB,07/27/2023 15:57 MDT,,25.16,93.65,,14.55,4.89,318.3,6.79,,12.98,,,673.2,,0.0
WBB,07/27/2023 15:58 MDT,,25.16,94.1,,14.74,6.36,323.3,8.77,,12.98,,,1065.0,,0.0
WBB,07/27/2023 15:59 MDT,,25.16,94.17,,14.56,11.82,320.7,16.66,,12.97,,,240.1,,0.0
WBB,07/27/2023 16:00 MDT,,25.16,93.49,45.17,14.34,12.88,319.3,15.56,,12.98,12.94,,486.6,,0.0
